Thompson Number*Location*Ecotype*Reference*Latitude(degrees)*Latitude(decimal)*Described_Location*Notes**Verdict*Sitename
279*USA*lake*~\citep{Stewart2011}*43.7 N*43.7*Lake Ontario***use*Ontario
5*USA*estuary*~\citep{Teal1962}*31,28,38 N*31.47722222*Sapelo Island, Georgia***use*Sapelo
SyltDunne*Denmark*estuary*~\citep{Thieltges2011}*54.83-55.12 N*54.975****use*Sylt
216*USA*stream*~\citep{Thompson2003}*35,02,50 N*35.04722222*Coweeta catchment - Herlzler stream*pine forest stream**use*Coweeta
217*USA*stream*~\citep{Thompson2003}*35,03,50 N*35.04722222*Coweeta catchment - Cooper stream*pine forest stream**use*Coweeta
215*USA*stream*~\citep{Thompson2003}*40,40,52 N*40.68111111*Martins stream - Martins site*pine forest stream**use*Martins
214*USA*stream*~\citep{Thompson2003}*44,40,44 N*44.67888889*Martins stream - Troy site*pine forest stream**use*Martins
223*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore A***use*AkatoreA
239*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore A*1 yr post-harvest**use*AkatoreA
245*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore A*2 yr post-harvest**use*AkatoreA
224*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore B***use*AkatoreB
240*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore B*1 yr post-harvest**use*AkatoreB
246*New Zealand*stream*~\citep{Thompson2004c}*46.08 S*46.08*Akatore B*2 yr post-harvest**use*AkatoreB
222*New Zealand*stream*~\citep{Thompson2004c}*45,57,0 S*45.94*Berwick Stream***use*Berwick
238*New Zealand*stream*~\citep{Thompson2004c}*45,57,0 S*45.94*Berwick Stream*1 yr post-harvest**use*Berwick
244*New Zealand*stream*~\citep{Thompson2004c}*45,57,0 S*45.94*Berwick Stream*2 yr post-harvest**use*Berwick
233*New Zealand*stream*~\citep{Thompson2004c}*45.782 S*45.782*Blackrock***use*Blackrock
234*New Zealand*stream*~\citep{Thompson2004c}*45.803 S*45.803*Broad Stream***use*Broad
235*New Zealand*stream*~\citep{Thompson2004c}*45.752 S*45.752*Canton Stream***use*Canton
225*New Zealand*stream*~\citep{Thompson2004c}*46.115 S*46.115*control site'***use*Control
241*New Zealand*stream*~\citep{Thompson2004c}*46.115 S*46.115*control site'*1 yr post-harvest**use*Control
247*New Zealand*stream*~\citep{Thompson2004c}*46.115 S*46.115*control site'*2 yr post-harvest**use*Control
221*New Zealand*stream*~\citep{Thompson2004c}*46.41 S*46.41*Craggy Tor***use*CraggyTor
237*New Zealand*stream*~\citep{Thompson2004c}*46.41 S*46.41*Craggy Tor*1 yr post-harvest**use*CraggyTor
243*New Zealand*stream*~\citep{Thompson2004c}*46.41 S*46.41*Craggy Tor*2 yr post-harvest**use*CraggyTor
226*New Zealand*stream*~\citep{Thompson2004c}*45.61 S*45.61*Dempsters***use*Dempsters
227*New Zealand*stream*~\citep{Thompson2004c}*44.97 S*44.97*German Creek***use*German
228*New Zealand*stream*~\citep{Thompson2004c}*44.95 S*44.95*Healy Creek***use*Healy
229*New Zealand*stream*~\citep{Thompson2004c}*44.96 S*44.96*Kye Burn***use*KyeBurn
230*New Zealand*stream*~\citep{Thompson2004c}*45 S*45*Little Kye Burn***use*LittleKye
219*New Zealand*stream*~\citep{Thompson2004c}*44.64 S*44.64*North Col Stream, NZ***use*NorthCol
218*New Zealand*stream*~\citep{Thompson2004c}*45.79 S*45.79*Powder Creek, NZ***use*Powder
231*New Zealand*stream*~\citep{Thompson2004c}*45.58 S*45.58*Stony Creek***use*Stony
232*New Zealand*stream*~\citep{Thompson2004c}*45.61 S*45.61*Sutton Creek***use*Sutton
220*New Zealand*stream*~\citep{Thompson2004c}*46.29 S*46.29*Venlaw***use*Venlaw
236*New Zealand*stream*~\citep{Thompson2004c}*46.29 S*46.29*Venlaw*1 yr post-harvest**use*Venlaw
242*New Zealand*stream*~\citep{Thompson2004c}*46.29 S*46.29*Venlaw*2 yr post-harvest**use*Venlaw
45*USA*stream*~\citep{Tilly1968}*41,22,55 N*41.38194444*Conesville, Iowa***use*Conesville
Broad*New Zealand*stream*~\citep{Townsend1998}*45.896938 S*45.896938*Broad Stream, just south of Black Rock Stream***use*Broad
59*USA*terrestrial*~\citep{Twomey1945}*40,09,47 N*40.16305556*William Trelease Woods, 5mi NE Urbana***use*Trelease
121*Germany*estuary*~\citep{VanEs1977}*53,20 - 53,15 N*53.29166667*Ems estuary, Wadden Sea***use*Wadden
84*USA*lake*~\citep{Wilbur1972}*42,28,42 N*42.47833333*Edwin S. George Reserve, U Michigan***use*UMichigan
Broadstone*stream*stream*~\citep{Woodward2005}*51,01,05 N*51.01805556*Broadstone Stream, Ashford Forest, SW England***use*Broadstone
Bere*England*stream*~\citep{Woodward2008}*50,45,7 N*50.75194444*Bere Stream, River Piddle, S. England***use*Bere
3*USA*estuary*~\citep{Woodwell1967}*41,03,11 N*41.05305556*Long Island***use*Woodwell
57*Mexico*marine*~\citep{Yanez1978}*17,26,21 N*17.43916667*Guerrero, Mexico***Use*Guerrero
44*Mexico*marine*~\citep{Yanez1978}*17,26,21 N*17.43916667*Guerrero, Mexico***Use*Guerrero
FjordDunne*Germany*estuary*~\citep{Zander2011}*54.92-54.75 N*54.835****use*Fjord
117*Panama*lake*~\citep{Zaret1973}*9,11,31.50N*9.192083333*Gatun Lake, Panama***Use*Gatun
334*Spain*lake*~\citep{Alcorlo2001} *41,26,36 N*41.44333333*Los Monegros, Spain*Two years each for two lakes, aggregate by lake**Use*MonegrosA
336*Spain*lake*~\citep{Alcorlo2001} *41,26,36 N*41.44333333*Los Monegros, Spain*Two years each for two lakes, aggregate by lake**Use*MonegrosA
335*Spain*lake*~\citep{Alcorlo2001} *41,26,05 N*41.43472222*Los Monegros, Spain*Two years each for two lakes, aggregate by lake**Use*MonegrosB
337*Spain*lake*~\citep{Alcorlo2001} *41,26,05 N*41.43472222*Los Monegros, Spain*Two years each for two lakes, aggregate by lake**Use*MonegrosB
330*Australia*stream*~\citep{Kelleway2010}*29,13 S*29.21666667*Gingham watercourse, Gwydir Wetlands, NSW*May**Use*Gingham
328*Australia*stream*~\citep{Kelleway2010}*29,20,0 S*29.33333333*Lower Gwydir watercourse, Gwydir Wetlands, NSW***Use*Gwydir
327*Australia*stream*~\citep{Kelleway2010}*29,13 S*29.21666667*Gingham watercourse, Gwydir Wetlands, NSW*March**Use*Gingham
331*Australia*stream*~\citep{Kelleway2010}*29,20,0 S*29.33333333*Lower Gwydir watercourse, Gwydir Wetlands, NSW***Use*Gwydir
110*USA*marine*~\citep{Dexter1947} *42,38,56 N*42.64888889*Cape Ann, Massachusetts Bay***Use*CapeAnn
111*USA*marine*~\citep{Dexter1947} *42,38,56 N*42.64888889*Cape Ann, Massachusetts Bay***Use*CapeAnn
112*USA*marine*~\citep{Dexter1947} *42,38,56 N*42.64888889*Cape Ann, Massachusetts Bay***Use*CapeAnn
113*USA*marine*~\citep{Dexter1947} *42,38,56 N*42.64888889*Cape Ann, Massachusetts Bay***Use*CapeAnn
51*USA*marine*~\citep{Dexter1947} *42,38,56 N*42.64888889*Cape Ann, Massachusetts Bay***Use*CapeAnn
65*Japan*stream*~\citep{Tsuda1972}*34,21,20 N- 34,23,21 N*34.37236111*Yoshino River, roughly between Gajo and Kamiichi***use*Yoshino
22*Norway*terrestrial*~\citep{Summerhayes1923}*74,27,54 N*74.465*Bear Island***use*BearIsland
61*Norway*terrestrial*~\citep{Summerhayes1928}*77,52,30 N*77.875*Spitsbergen***use*Spitsbergen
62*Norway*terrestrial*~\citep{Summerhayes1928}*77,52,30 N*77.875*Spitsbergen***use*Spitsbergen
208*USA*stream*~\citep{Minckley1963}*37,56 N*37.93333333*Doe Run, near Ekron Kentucky***use*DoeRun
108*USA*marine*~\citep{Hewatt1937}*36,37 N*36.61666667*Monterey Bay, California***use*Monterey
Skipwith*England*lake*~\citep{Warren1989}*53,40 N*53.66666667*Skipwith Common, North Yorkshire, England***use*Skipwith
267*Mexico*marine*~\citep{Zetina-Rejon2003}*23.15- 22.9N,*23.025*Huizache-Caimanero lagoon system, Sinaloa, Mexico***Use*Huizache
ThompsonFL*New Zealand*estuary*~\citep{Thompson2004}*45,51,28 S*45.85777778*Company Bay, Otago Harbour*parasites (removed)**use (FL version of 248)*Otago
AmundsenFL*Norway*lake*~\citep{Amundsen2013}*69,07 N*69.11666667*Takvatn, Norway*parasites (removed)**use (FL version of 271)*Takvatn
PrestonFL*USA*lake*~\citep{Preson2012}*37.66 N*37.66*Quick Pond, N. California*parasites (removed)**use (FL version of 295)*Quick
